county_fips,name,population,median_income,median_age,median_home_value,pct_poverty,pct_black,pct_hispanic,pct_renter
50017,"Orange County, Vermont",29439,74534,46.6,231000,9.22,0.34,1.41,17.57
50019,"Orleans County, Vermont",27459,63981,45.6,196700,9.82,0.69,1.66,19.95
50021,"Rutland County, Vermont",60585,62641,47.7,203500,11.36,0.63,1.69,27.71
50023,"Washington County, Vermont",59768,77278,43.8,278000,9.88,0.92,2.01,27.34
50025,"Windham County, Vermont",45857,65473,47.0,250000,12.56,1.13,2.57,28.23
50027,"Windsor County, Vermont",57832,69492,47.8,249700,8.72,0.71,2.01,23.4
51001,"Accomack County, Virginia",33367,52694,47.3,184500,15.9,28.42,9.24,33.13
51003,"Albemarle County, Virginia",112513,97708,39.7,450200,7.09,8.86,5.9,32.77
51005,"Alleghany County, Virginia",15159,52546,48.0,123600,13.69,5.17,1.62,16.79
51007,"Amelia County, Virginia",13309,63438,45.1,233700,11.13,20.13,3.42,15.6
51009,"Amherst County, Virginia",31426,64454,43.9,181600,11.29,18.22,2.67,24.3
51011,"Appomattox County, Virginia",16253,60041,43.1,178000,13.77,18.11,2.17,22.22
51013,"Arlington County, Virginia",235845,137387,35.3,833300,6.67,9.33,15.58,57.76
51015,"Augusta County, Virginia",77433,76124,44.8,267100,8.11,4.4,3.43,21.27
51017,"Bath County, Virginia",4177,55699,51.8,184900,23.66,4.84,0.74,28.87
51019,"Bedford County, Virginia",79761,74773,46.8,263900,9.07,6.17,2.61,15.75
51021,"Bland County, Virginia",6241,59901,46.4,132500,10.75,4.02,0.79,14.81
51023,"Botetourt County, Virginia",33734,77680,47.5,264200,7.19,2.54,1.97,13.3
51025,"Brunswick County, Virginia",15965,52678,44.6,127000,17.17,54.58,2.6,26.78
51027,"Buchanan County, Virginia",20246,39591,47.6,84900,25.28,1.84,0.95,18.37
51029,"Buckingham County, Virginia",16869,59894,43.3,160800,14.01,32.18,2.53,24.52
51031,"Campbell County, Virginia",55518,59022,43.1,183100,9.98,14.09,3.06,25.89
51033,"Caroline County, Virginia",31181,83562,39.2,253300,11.57,24.45,5.9,18.3
51035,"Carroll County, Virginia",29126,49113,48.7,139200,15.24,0.48,4.21,21.57
51036,"Charles City County, Virginia",6760,65573,52.0,198800,12.47,43.91,2.16,15.35
51037,"Charlotte County, Virginia",11563,51548,45.4,137000,20.31,26.11,2.59,30.9
51041,"Chesterfield County, Virginia",366019,95757,38.9,306500,6.69,23.63,9.86,22.6
51043,"Clarke County, Virginia",14882,107475,48.4,496600,5.4,4.57,6.62,22.09
51045,"Craig County, Virginia",4898,66286,46.1,184700,10.93,0.06,0.94,19.06
51047,"Culpeper County, Virginia",52822,92359,39.5,369600,7.33,13.38,12.39,25.75
51049,"Cumberland County, Virginia",9697,56497,46.3,208600,7.95,30.38,1.18,22.42
51051,"Dickenson County, Virginia",14089,40143,45.5,89200,22.47,0.72,1.05,22.77
51053,"Dinwiddie County, Virginia",28057,77225,43.4,223800,11.05,30.78,3.94,21.45
51057,"Essex County, Virginia",10602,52335,46.9,217000,17.11,37.67,4.42,34.62
51059,"Fairfax County, Virginia",1145354,145165,38.6,666900,5.98,9.87,16.53,31.45
51061,"Fauquier County, Virginia",73290,122785,40.8,501200,5.82,6.61,9.86,22.5
51063,"Floyd County, Virginia",15532,57146,48.4,205400,9.43,3.02,2.94,13.72
51065,"Fluvanna County, Virginia",27442,90766,43.1,270900,6.06,12.97,4.18,11.58
51067,"Franklin County, Virginia",54838,66275,48.4,207700,13.25,7.73,2.99,20.05
51069,"Frederick County, Virginia",92007,92443,40.6,333600,6.77,4.24,10.13,22.55
51071,"Giles County, Virginia",16711,61987,45.4,141900,9.66,2.26,1.91,22.31
51073,"Gloucester County, Virginia",38875,83750,44.3,274500,7.46,8.16,4.1,20.89
51075,"Goochland County, Virginia",24906,105600,49.0,433600,4.23,14.46,3.25,15.49
51077,"Grayson County, Virginia",15356,43348,49.0,129100,18.69,5.55,3.91,19.18
51079,"Greene County, Virginia",20631,81338,41.7,287800,11.12,6.43,6.61,21.82
51081,"Greensville County, Virginia",11373,51823,40.8,146600,12.93,53.55,5.08,30.32
51083,"Halifax County, Virginia",34013,49145,46.6,133200,14.7,34.75,2.37,27.32
51085,"Hanover County, Virginia",110513,104678,42.4,347900,5.18,8.68,3.32,16.97
51087,"Henrico County, Virginia",333120,82424,39.3,309700,8.42,29.63,6.14,35.44
51089,"Henry County, Virginia",50760,43694,48.3,111800,16.13,22.92,6.05,26.8
51091,"Highland County, Virginia",2247,57070,58.0,182500,10.25,0.0,0.0,13.61
51093,"Isle of Wight County, Virginia",38898,91680,44.2,327600,9.76,22.1,4.03,21.68
51095,"James City County, Virginia",78818,100711,47.1,396800,7.28,12.63,6.37,22.39
51097,"King and Queen County, Virginia",6681,70147,47.4,212500,19.94,24.11,3.64,22.33
51099,"King George County, Virginia",26985,103264,38.3,372300,6.93,15.8,6.35,24.77
51101,"King William County, Virginia",17845,79398,40.8,252200,8.02,14.93,2.92,13.9
51103,"Lancaster County, Virginia",10866,62674,59.2,292300,14.0,27.57,2.31,17.81
51105,"Lee County, Virginia",22287,41619,45.2,95800,25.98,4.15,2.14,27.85
51107,"Loudoun County, Virginia",420773,170463,37.3,657000,3.75,7.65,13.83,22.57
51109,"Louisa County, Virginia",38106,76594,45.0,266700,10.86,13.46,3.58,20.15
51111,"Lunenburg County, Virginia",11988,54438,44.0,139700,13.04,32.77,6.09,30.18
51113,"Madison County, Virginia",13828,74586,46.6,311500,7.96,7.86,3.44,20.76
51115,"Mathews County, Virginia",8537,79054,53.7,355900,6.84,8.98,3.06,16.17
51117,"Mecklenburg County, Virginia",30367,51265,48.6,157800,18.77,33.34,3.1,29.12
51119,"Middlesex County, Virginia",10738,69389,54.9,288900,9.65,14.79,3.13,15.66
51121,"Montgomery County, Virginia",99373,65270,29.7,269300,24.89,4.08,3.54,45.06
51125,"Nelson County, Virginia",14773,64028,50.7,275100,13.24,12.39,4.58,20.96
51127,"New Kent County, Virginia",23296,113120,43.2,354200,3.92,13.13,4.0,7.65
51131,"Northampton County, Virginia",12132,54693,51.3,246300,16.74,31.68,9.45,35.68
51133,"Northumberland County, Virginia",12007,64655,59.0,303700,14.82,20.9,4.07,11.15
51135,"Nottoway County, Virginia",15638,62366,41.3,169500,19.1,38.08,5.01,28.7
51137,"Orange County, Virginia",36593,87309,42.8,316000,12.99,12.26,6.03,21.67
51139,"Page County, Virginia",23753,56760,45.3,198000,10.04,1.78,2.37,28.35
51141,"Patrick County, Virginia",17660,49180,50.9,137200,11.43,5.62,3.27,21.07
51143,"Pittsylvania County, Virginia",60541,52619,48.0,144100,16.41,19.56,2.91,22.61
51145,"Powhatan County, Virginia",30503,108089,45.6,356500,4.54,8.8,2.47,8.83
51147,"Prince Edward County, Virginia",21922,57304,32.0,193400,18.11,29.92,3.61,39.05
51149,"Prince George County, Virginia",42634,80318,34.2,252300,8.28,31.09,9.66,29.09
51153,"Prince William County, Virginia",481114,123193,35.8,472000,6.05,20.69,24.97,25.85
51155,"Pulaski County, Virginia",33841,59740,47.2,181700,13.14,5.01,1.94,29.73
51157,"Rappahannock County, Virginia",7422,98663,50.0,509500,7.64,4.41,4.28,25.43
51159,"Richmond County, Virginia",8968,62708,46.1,218600,7.55,27.22,7.49,31.4
51161,"Roanoke County, Virginia",96653,80872,43.6,245800,7.08,6.11,3.52,24.3
51163,"Rockbridge County, Virginia",22673,61903,49.4,232100,8.89,4.35,2.14,21.8
51165,"Rockingham County, Virginia",83905,73232,40.5,266900,8.75,2.42,7.82,24.76
51167,"Russell County, Virginia",25763,44088,46.6,112000,19.32,2.02,0.69,25.16
51169,"Scott County, Virginia",21536,44535,47.7,122300,17.0,1.17,1.5,21.46
51171,"Shenandoah County, Virginia",44337,62149,43.6,247600,12.56,2.74,8.01,27.23
51173,"Smyth County, Virginia",29799,45061,46.2,120600,18.8,1.78,2.26,31.55
51175,"Southampton County, Virginia",18003,67813,47.0,199700,8.36,30.11,2.19,23.04
51177,"Spotsylvania County, Virginia",141097,105068,38.1,349900,7.35,16.78,11.32,21.09
51179,"Stafford County, Virginia",157606,128036,36.4,431900,5.38,18.99,14.92,20.41
51181,"Surry County, Virginia",6546,68655,50.5,231400,13.35,41.67,2.83,22.08
51183,"Sussex County, Virginia",10866,59195,40.4,151000,12.74,54.81,3.52,30.56
51185,"Tazewell County, Virginia",40392,46508,44.6,112200,18.15,4.04,1.16,27.37
51187,"Warren County, Virginia",40800,79313,40.9,293400,11.96,5.36,6.33,25.83
51191,"Washington County, Virginia",53985,59116,46.8,181000,12.01,1.72,1.63,24.83
51193,"Westmoreland County, Virginia",18480,56647,47.9,244000,16.04,24.39,6.81,23.43
51195,"Wise County, Virginia",36105,47541,42.0,108000,19.91,4.7,1.33,29.68
51197,"Wythe County, Virginia",28275,53921,45.6,157100,17.21,2.15,1.42,24.71
51199,"York County, Virginia",70238,105154,39.7,387200,4.74,13.14,7.26,27.85
51510,"Alexandria city, Virginia",157594,113179,37.4,655700,8.82,21.35,16.56,57.32
51520,"Bristol city, Virginia",17036,45250,43.7,154900,16.95,6.26,2.61,37.03
51530,"Buena Vista city, Virginia",6639,48783,35.3,148800,21.94,4.14,1.48,42.26
51540,"Charlottesville city, Virginia",46289,67177,32.4,398400,23.6,17.16,5.84,57.65
51550,"Chesapeake city, Virginia",249377,92703,37.4,339500,7.64,29.29,7.05,26.68
51570,"Colonial Heights city, Virginia",18158,72216,38.4,221400,10.23,17.22,7.25,33.57
51580,"Covington city, Virginia",5722,45737,41.9,80100,16.92,13.46,2.38,24.77
51590,"Danville city, Virginia",42507,41484,41.0,102000,25.3,50.2,4.91,50.51
51595,"Emporia city, Virginia",5680,41442,39.9,129400,17.32,60.56,4.68,59.96
51600,"Fairfax city, Virginia",24242,128708,37.5,649600,10.0,5.87,18.14,31.74
51610,"Falls Church city, Virginia",14576,164536,38.8,938500,2.33,4.59,11.25,44.41
51620,"Franklin city, Virginia",8194,57537,38.8,197900,18.75,51.4,3.28,44.37
51630,"Fredericksburg city, Virginia",28258,83445,30.9,438400,18.03,21.53,11.71,61.55
51640,"Galax city, Virginia",6687,44612,42.6,109300,22.42,8.02,20.62,29.45
51650,"Hampton city, Virginia",137217,64430,36.5,219800,13.46,48.98,6.58,44.42
51660,"Harrisonburg city, Virginia",51784,56050,25.4,263700,27.23,7.49,20.78,61.88
51670,"Hopewell city, Virginia",23046,50661,35.7,151600,21.32,43.3,8.86,46.44
51678,"Lexington city, Virginia",7346,93651,22.7,224700,16.63,5.17,5.08,47.21
51680,"Lynchburg city, Virginia",79166,56243,28.4,196000,17.53,27.57,4.66,51.28
51683,"Manassas city, Virginia",42620,110559,35.1,393900,4.74,13.39,38.78,26.04
51685,"Manassas Park city, Virginia",17123,91673,35.8,370700,5.06,14.68,41.9,36.58
51690,"Martinsville city, Virginia",13539,39127,39.9,82800,24.58,45.41,6.99,45.47
51700,"Newport News city, Virginia",185118,63355,34.1,233400,14.67,41.16,9.88,52.39
51710,"Norfolk city, Virginia",236973,60998,32.2,254200,16.86,40.72,8.73,55.22
51720,"Norton city, Virginia",3668,36974,43.6,104200,29.11,2.04,0.0,46.98
51730,"Petersburg city, Virginia",33261,46930,36.6,147200,22.21,77.26,5.31,62.57
51735,"Poquoson city, Virginia",12479,114503,42.4,406700,4.5,1.8,3.4,17.93
51740,"Portsmouth city, Virginia",97384,57154,35.6,213300,17.36,51.44,5.01,43.95
51750,"Radford city, Virginia",16379,51039,23.3,204700,33.79,8.91,3.24,54.27
51760,"Richmond city, Virginia",227171,59606,34.5,308300,19.47,43.96,7.62,56.77
51770,"Roanoke city, Virginia",99213,51523,38.1,162000,19.11,29.37,6.89,47.89
51775,"Salem city, Virginia",25372,68402,40.8,231900,9.62,7.89,3.77,36.03
51790,"Staunton city, Virginia",25581,59731,41.0,219500,11.44,10.71,3.8,40.52
51800,"Suffolk city, Virginia",94856,87758,38.5,314400,9.43,41.55,4.82,29.56
51810,"Virginia Beach city, Virginia",457900,87544,37.1,343700,8.03,18.89,8.77,35.45
51820,"Waynesboro city, Virginia",22341,52519,38.7,226700,16.14,10.58,9.29,43.13
51830,"Williamsburg city, Virginia",15486,66815,24.6,385600,13.65,15.24,7.68,49.12
51840,"Winchester city, Virginia",28103,62495,36.6,299900,16.85,9.94,18.7,56.06
53001,"Adams County, Washington",20557,63105,29.0,216900,20.93,0.21,64.47,35.09
53003,"Asotin County, Washington",22370,63724,45.4,266400,16.09,0.75,4.66,27.79
53005,"Benton County, Washington",207560,83778,36.1,338700,10.53,1.76,23.52,31.95
53007,"Chelan County, Washington",79076,71876,40.1,412300,9.22,0.51,28.64,36.55
53009,"Clallam County, Washington",77333,66108,51.2,353600,10.88,0.91,7.18,27.06
53011,"Clark County, Washington",504091,90115,38.8,453200,8.87,2.01,10.75,33.27
53013,"Columbia County, Washington",3980,68825,50.8,229600,9.31,0.9,8.17,24.94
53015,"Cowlitz County, Washington",110621,70912,40.8,332200,12.14,0.75,9.81,33.6
53017,"Douglas County, Washington",43189,79422,37.8,366800,7.91,0.46,33.34,30.08
53019,"Ferry County, Washington",7260,50424,51.8,252700,15.53,0.22,1.79,23.83
53021,"Franklin County, Washington",96692,77877,30.6,308700,13.42,2.3,53.88,30.07
53023,"Garfield County, Washington",2310,57958,49.9,190000,11.14,0.95,3.77,22.5
53025,"Grant County, Washington",99145,66387,33.2,244500,14.26,1.03,42.82,35.23
53027,"Grays Harbor County, Washington",75672,59105,44.4,249900,14.9,1.4,10.82,28.76
53029,"Island County, Washington",86510,82850,44.2,480800,6.84,2.57,8.53,26.17
53031,"Jefferson County, Washington",33006,64796,59.4,449300,13.83,0.42,4.11,19.62
53033,"King County, Washington",2254371,116340,37.2,761500,8.45,6.52,10.15,43.8
53035,"Kitsap County, Washington",275411,93675,39.7,463000,8.27,2.71,8.52,30.16
53037,"Kittitas County, Washington",44424,66800,36.4,417600,14.49,0.9,9.58,38.45
53039,"Klickitat County, Washington",22798,66581,47.0,352500,13.77,0.75,12.65,25.01
53041,"Lewis County, Washington",82663,67247,42.4,306600,12.28,0.62,11.15,27.05
53043,"Lincoln County, Washington",11036,68172,46.7,232500,11.64,0.53,3.88,22.15
53045,"Mason County, Washington",66053,74388,45.1,340300,12.95,1.04,11.06,20.81
53047,"Okanogan County, Washington",42336,58218,42.9,251100,18.85,1.35,21.78,30.21
53049,"Pacific County, Washington",23396,58889,54.7,252100,13.17,0.53,10.22,17.87
53051,"Pend Oreille County, Washington",13570,59353,50.4,288200,12.93,0.22,4.66,23.95
53053,"Pierce County, Washington",918993,91486,36.5,444600,8.66,7.11,11.91,35.44
53055,"San Juan County, Washington",18001,76745,56.5,673700,10.99,0.61,6.83,22.48
53057,"Skagit County, Washington",129480,82029,41.5,444300,11.98,0.91,19.25,29.67
53059,"Skamania County, Washington",12118,84500,46.6,443000,8.63,0.1,8.59,18.77
53061,"Snohomish County, Washington",828337,104083,38.3,592800,7.6,3.46,11.09,31.44
53063,"Spokane County, Washington",538711,70394,38.0,331600,12.31,1.91,6.45,36.25
53065,"Stevens County, Washington",46774,62381,46.9,277300,13.3,0.35,4.06,20.28
53067,"Thurston County, Washington",294272,88895,39.5,411700,9.35,3.13,9.88,32.73
53069,"Wahkiakum County, Washington",4476,59167,56.3,319100,13.73,0.98,7.35,14.74
53071,"Walla Walla County, Washington",62150,66635,38.0,331600,11.09,1.92,22.3,33.85
53073,"Whatcom County, Washington",226523,77581,37.8,475000,12.87,0.92,10.14,37.0
53075,"Whitman County, Washington",47141,49345,26.0,298500,23.86,1.97,6.71,54.78
53077,"Yakima County, Washington",256143,64910,33.0,254700,15.53,0.91,51.19,37.68
54001,"Barbour County, West Virginia",15527,44341,42.6,119000,22.0,1.38,1.17,24.89
54003,"Berkeley County, West Virginia",123283,73619,38.8,231600,10.94,6.78,5.22,24.6
54005,"Boone County, West Virginia",21705,56182,44.8,87300,16.53,0.27,0.33,20.93
54007,"Braxton County, West Virginia",12505,42245,46.8,95100,18.19,1.05,1.1,18.5
54009,"Brooke County, West Virginia",22349,51963,46.4,115000,11.04,1.49,1.04,25.31
54011,"Cabell County, West Virginia",93965,48944,39.1,144200,20.11,4.35,1.5,35.37
54013,"Calhoun County, West Virginia",6279,39031,48.3,111000,33.67,0.05,0.3,21.85
54015,"Clay County, West Virginia",8049,41530,45.0,100800,24.56,0.06,0.1,18.22
54017,"Doddridge County, West Virginia",7847,56587,46.1,147300,14.43,1.84,1.64,10.15
54019,"Fayette County, West Virginia",40545,50090,44.7,103200,21.51,4.5,1.3,24.31
54021,"Gilmer County, West Virginia",7444,51552,40.5,89800,11.14,13.59,3.95,25.7
54023,"Grant County, West Virginia",11034,52877,46.2,150000,11.72,1.44,0.44,19.69
54025,"Greenbrier County, West Virginia",32995,45519,46.6,130400,20.02,2.09,2.05,25.11
54027,"Hampshire County, West Virginia",23275,55222,47.7,184800,17.47,0.51,1.59,18.7
54029,"Hancock County, West Virginia",28907,57515,47.1,111700,13.42,2.12,1.62,26.49
54031,"Hardy County, West Virginia",14249,49205,45.2,153300,17.27,4.43,4.7,22.56
54033,"Harrison County, West Virginia",65862,56184,42.4,146900,13.71,1.31,1.8,26.32
54035,"Jackson County, West Virginia",27868,55173,43.3,148200,19.61,0.15,1.12,23.31
54037,"Jefferson County, West Virginia",58043,93744,41.0,303400,9.12,5.48,6.46,20.4
54039,"Kanawha County, West Virginia",179895,55226,43.6,131200,16.44,6.68,1.17,30.29
54041,"Lewis County, West Virginia",16920,50552,43.5,134100,16.83,0.13,1.35,27.26
54043,"Lincoln County, West Virginia",20410,50985,43.7,94500,19.18,0.1,1.24,22.07
54045,"Logan County, West Virginia",32350,42194,44.1,101200,23.75,1.76,1.06,24.28
54047,"McDowell County, West Virginia",18911,28235,45.3,47500,33.27,14.2,2.04,22.93
54049,"Marion County, West Virginia",56194,59974,40.3,147600,14.91,2.88,1.4,24.73
54051,"Marshall County, West Virginia",30509,58129,46.4,130500,14.67,0.69,0.99,20.36
54053,"Mason County, West Virginia",25488,53058,44.2,118100,16.32,0.31,1.28,15.76
54055,"Mercer County, West Virginia",59530,46409,43.3,115100,18.77,5.9,1.3,30.05
54057,"Mineral County, West Virginia",26957,64728,44.6,162400,13.88,2.43,1.06,18.98
54059,"Mingo County, West Virginia",23466,38305,44.3,89700,28.62,2.49,0.27,27.45
54061,"Monongalia County, West Virginia",105988,60893,32.2,242100,20.65,3.45,2.28,43.0
54063,"Monroe County, West Virginia",12438,52392,45.9,138400,13.17,0.68,1.96,18.34
54065,"Morgan County, West Virginia",17237,61021,48.6,212500,10.6,0.16,1.92,15.68
54067,"Nicholas County, West Virginia",24624,48826,45.4,110600,16.68,0.06,0.99,19.77
54069,"Ohio County, West Virginia",42224,55521,43.1,153000,14.73,3.24,1.28,31.63
54071,"Pendleton County, West Virginia",6156,52458,50.9,169200,16.35,3.33,1.46,17.2
54073,"Pleasants County, West Virginia",7622,59666,43.6,121100,7.72,0.71,2.62,14.54
54075,"Pocahontas County, West Virginia",7940,41680,49.4,129500,20.33,0.47,0.74,15.62
54077,"Preston County, West Virginia",34206,60136,42.5,147400,13.79,6.15,2.33,19.27
54079,"Putnam County, West Virginia",57347,75725,42.2,202300,10.95,0.88,1.29,17.87
54081,"Raleigh County, West Virginia",74303,47975,42.6,132300,22.03,7.28,1.63,24.94
54083,"Randolph County, West Virginia",28005,51186,44.6,128700,15.48,1.68,0.99,25.58
54085,"Ritchie County, West Virginia",8507,48973,46.6,105200,20.32,0.38,0.31,16.09
54087,"Roane County, West Virginia",14027,41299,46.1,117700,21.08,0.09,1.13,26.04
54089,"Summers County, West Virginia",11985,42991,49.9,123400,21.19,4.71,2.34,21.1
54091,"Taylor County, West Virginia",16602,52946,44.3,138100,16.85,1.17,0.97,19.73
54093,"Tucker County, West Virginia",6747,54053,50.9,141100,9.76,0.06,0.13,19.75
54095,"Tyler County, West Virginia",8336,59167,48.6,109800,12.02,0.73,1.64,11.33
54097,"Upshur County, West Virginia",23875,49663,42.0,153600,17.83,1.65,1.4,23.13
54099,"Wayne County, West Virginia",38933,52694,44.5,114200,16.74,0.88,0.74,23.26
54101,"Webster County, West Virginia",8362,43409,47.8,82400,17.84,0.26,0.63,21.59
54103,"Wetzel County, West Virginia",14431,50715,46.0,106100,17.0,0.08,1.12,19.26
54105,"Wirt County, West Virginia",5202,52776,46.6,109200,20.29,1.19,0.0,15.45
54107,"Wood County, West Virginia",84272,54350,43.8,140700,14.78,1.22,1.43,25.34
54109,"Wyoming County, West Virginia",21237,44510,45.4,74100,24.44,0.51,0.86,19.61
55001,"Adams County, Wisconsin",20730,55223,55.1,168400,14.55,2.45,4.49,15.2
55003,"Ashland County, Wisconsin",16041,57000,42.2,143500,16.64,1.55,3.27,28.21
55005,"Barron County, Wisconsin",46683,59379,44.6,182600,11.76,1.85,2.96,24.7
55007,"Bayfield County, Wisconsin",16214,67266,53.6,214700,10.44,1.02,2.41,17.19
55009,"Brown County, Wisconsin",268393,74066,37.8,226500,9.7,2.65,9.45,35.27
55011,"Buffalo County, Wisconsin",13329,64238,46.4,182900,8.23,0.32,2.57,22.38
55013,"Burnett County, Wisconsin",16561,60466,54.4,200800,11.65,0.69,2.11,15.32
55015,"Calumet County, Wisconsin",52361,84151,41.7,234000,5.85,0.97,4.7,18.59
55017,"Chippewa County, Wisconsin",66254,69815,41.4,215300,9.93,1.53,1.9,26.2
55019,"Clark County, Wisconsin",34703,63187,37.1,153000,12.25,0.7,5.55,21.96
55021,"Columbia County, Wisconsin",58272,79271,42.8,243600,7.52,1.67,3.87,24.16
55023,"Crawford County, Wisconsin",16123,60823,47.2,160300,12.37,1.87,1.84,25.35
55025,"Dane County, Wisconsin",559891,84297,35.5,342900,10.85,5.04,6.79,42.1
55027,"Dodge County, Wisconsin",89032,71747,42.7,201000,7.62,2.57,5.51,29.4
55029,"Door County, Wisconsin",30038,68257,53.6,273300,8.66,0.59,3.69,18.89
55031,"Douglas County, Wisconsin",44092,64682,42.6,174900,11.23,1.26,1.81,29.54
55033,"Dunn County, Wisconsin",45221,69721,35.4,212000,10.98,0.33,2.15,33.66
55035,"Eau Claire County, Wisconsin",105697,70127,35.5,226400,12.08,1.32,2.78,36.48
55037,"Florence County, Wisconsin",4574,58049,54.1,158400,9.8,0.44,0.44,10.42
55039,"Fond du Lac County, Wisconsin",104027,70368,41.9,195800,8.59,1.58,5.77,29.35
55041,"Forest County, Wisconsin",9239,55552,48.7,160100,13.94,0.3,2.53,18.72
