pwsid,violation_id,facility_id,population_served_count,npm_candidate,pws_activity_code,pws_deactivation_date,primary_source_code,pop_cat_5_code,primacy_agency_code,epa_region,pws_type_code,violation_code,violation_category_code,is_health_based_ind,contaminant_code,compliance_status_code,viol_measure,unit_of_measure,state_mcl,is_major_viol_ind,severity_ind_cnt,compl_per_begin_date,compl_per_end_date,latest_enforcement_id,rtc_enforcement_id,rtc_date,public_notification_tier,originator_code,sample_result_id,corrective_action_id,rule_code,rule_group_code,rule_family_code
NY5600110,706,,300,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-01-01 00:00:00,,1107.0,1107.0,2006-12-08 00:00:00,2,S,,,350,300,350
NY5600110,906,,300,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,1507.0,1107.0,2006-12-08 00:00:00,2,S,,,350,300,350
NY5611822,504,,180,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2002-01-01 00:00:00,,404.0,404.0,2004-05-10 00:00:00,2,S,,,350,300,350
NY5615221,3708,,1000,N,A,,SW,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2007-10-01 00:00:00,,4008.0,4008.0,2008-06-10 00:00:00,2,S,,,350,300,350
NY5615221,3840,45509.0,1000,N,A,,SW,2,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY5615221,3840,45509.0,1000,N,A,,SW,2,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,4082.0,4082.0,2024-01-03 00:00:00,3,S,,,500,500,500
NY5615221,3840,45509.0,1000,Y,A,,SW,2,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY5615221,3840,45509.0,1000,Y,A,,SW,2,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,4082.0,4082.0,2024-01-03 00:00:00,3,S,,,500,500,500
NY5621317,19106,,180,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-07-01 00:00:00,,14310.0,14310.0,2009-04-29 00:00:00,2,S,,,350,300,350
NY5621317,19306,,180,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,14310.0,14310.0,2009-04-29 00:00:00,2,S,,,350,300,350
NY5621317,19507,,180,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-09-26 00:00:00,,14310.0,14310.0,2009-04-29 00:00:00,2,S,,,350,300,350
NY5621317,26207,,180,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-07-01 00:00:00,,13909.0,14321.0,2009-03-25 00:00:00,2,S,,,350,300,350
NY5630037,2183,,100,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2010-01-01 00:00:00,,3765.0,3765.0,2011-12-12 00:00:00,2,S,,,350,300,350
NY5630038,38807,,50,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,5907.0,6007.0,2007-02-20 00:00:00,2,S,,,350,300,350
NY5630038,88813,,50,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2009-10-01 00:00:00,,10327.0,10327.0,2010-07-01 00:00:00,2,S,,,350,300,350
NY5630050,706,,43,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2005-10-01 00:00:00,,1106.0,1106.0,2006-05-15 00:00:00,2,S,,,350,300,350
NY5630101,1407,,42,N,I,2019-09-19 00:00:00,SWP,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-07-01 00:00:00,,3409.0,3409.0,2008-12-26 00:00:00,2,S,,,350,300,350
NY5700124,10504,,2800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-07-15 00:00:00,,4206.0,4206.0,2006-01-08 00:00:00,2,S,,,350,300,350
NY5700124,13006,,2800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-01-01 00:00:00,,4206.0,4206.0,2006-01-08 00:00:00,2,S,,,350,300,350
NY5700124,14407,,2800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,13508.0,13508.0,2008-02-06 00:00:00,2,S,,,350,300,350
NY5700124,15707,,2800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-03-01 00:00:00,,13708.0,13508.0,2008-02-06 00:00:00,2,S,,,350,300,350
NY5700124,17008,,2800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-10-01 00:00:00,,13708.0,13508.0,2008-02-06 00:00:00,2,S,,,350,300,350
NY5701546,23207,,150,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,11107.0,11107.0,2007-06-23 00:00:00,2,S,,,350,300,350
NY5702564,23615,87773.0,350,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2020-07-01 00:00:00,2020-12-31 00:00:00,4426.0,4426.0,2021-01-26 00:00:00,3,S,,,500,500,500
NY5722961,7410,,85,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2008-01-01 00:00:00,,3615.0,3615.0,2009-06-30 00:00:00,2,S,,,350,300,350
NY5730106,105,,915,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-12-15 00:00:00,,105.0,105.0,2005-05-25 00:00:00,2,S,,,350,300,350
NY6012850,35989,,24,N,N,2023-09-26 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-02-01 00:00:00,1989-01-31 00:00:00,,,2023-09-26 00:00:00,3,S,,,500,500,500
NY6100683,4167,,30,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,5811.0,5811.0,2020-04-17 00:00:00,3,S,,,500,500,500
OH1503312,8604861,,100,N,I,2020-11-12 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-12-31 00:00:00,1988-12-30 00:00:00,8703854.0,,2020-11-12 00:00:00,3,S,,,500,500,500
OH2901812,8601503,,52,N,I,2019-07-26 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-12-31 00:00:00,1988-12-30 00:00:00,8601448.0,,2019-07-26 00:00:00,3,S,,,500,500,500
OH3244612,8250711,,31,N,I,2012-02-02 00:00:00,GW,1,OH,5,NTNCWS,63,TT,Y,1030,I,,,,,,2011-01-01 00:00:00,,8112708.0,,2012-02-02 00:00:00,2,S,,,350,300,350
OH4800212,8700634,,119,N,N,2016-08-25 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-12-31 00:00:00,1989-12-30 00:00:00,8700629.0,,2016-08-25 00:00:00,3,S,,,500,500,500
OH5000411,8600965,,8300,N,I,2022-05-06 00:00:00,SW,3,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-10-01 00:00:00,1989-05-31 00:00:00,8600960.0,,2022-05-06 00:00:00,3,S,,,500,500,500
OH5200812,8702991,,242,N,I,2021-01-13 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-12-31 00:00:00,1989-12-30 00:00:00,8702978.0,,2021-01-13 00:00:00,3,S,,,500,500,500
OH6204112,8506759,,25,N,I,2019-02-27 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,8506754.0,,2019-02-27 00:00:00,3,S,,,500,500,500
OH6501112,8705968,,256,N,I,2023-10-10 00:00:00,GWP,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-12-31 00:00:00,1989-12-30 00:00:00,8705910.0,,2023-10-10 00:00:00,3,S,,,500,500,500
OH6703612,8702085,,370,N,I,2025-05-21 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8702080.0,,2025-05-21 00:00:00,3,S,,,500,500,500
OH6703812,8304055,,38,N,I,2022-06-22 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-10-01 00:00:00,1985-09-30 00:00:00,8304050.0,,2022-06-22 00:00:00,3,S,,,500,500,500
OH6703812,8507748,,38,N,I,2022-06-22 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,8507743.0,,2022-06-22 00:00:00,3,S,,,500,500,500
OH6704012,8701679,,81,N,I,2025-06-03 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8701674.0,,2025-06-03 00:00:00,3,S,,,500,500,500
OH7001112,8507109,,60,N,I,2016-02-29 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,8507104.0,,2016-02-29 00:00:00,3,S,,,500,500,500
OH7002512,8507479,,88,N,I,2023-11-30 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-10-01 00:00:00,1987-09-30 00:00:00,8507474.0,,2023-11-30 00:00:00,3,S,,,500,500,500
OH7604612,8702095,,48,N,I,2017-07-20 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8702090.0,,2017-07-20 00:00:00,3,S,,,500,500,500
OH7607012,8700088,,62,N,I,2017-02-27 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-11-01 00:00:00,1989-10-31 00:00:00,8700050.0,,2017-02-27 00:00:00,3,S,,,500,500,500
OH7700212,8700564,,112,N,I,2019-03-29 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-12-31 00:00:00,1989-12-30 00:00:00,8700519.0,,2019-03-29 00:00:00,3,S,,,500,500,500
OH7706612,8602589,,82,N,I,2025-07-30 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-12-31 00:00:00,1988-12-30 00:00:00,8602550.0,,2025-07-30 00:00:00,3,S,,,500,500,500
OH7802812,8609455,,288,N,I,2019-09-30 00:00:00,SWP,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-10-01 00:00:00,1989-11-30 00:00:00,8609450.0,,2019-09-30 00:00:00,3,S,,,500,500,500
OH8502812,8702315,,25,N,I,2021-12-03 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8702310.0,,2021-12-03 00:00:00,3,S,,,500,500,500
OH8502912,8702105,,80,N,I,2021-11-04 00:00:00,GW,1,OH,5,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1986-10-01 00:00:00,1989-09-30 00:00:00,8702100.0,,2021-11-04 00:00:00,3,S,,,500,500,500
OK2002628,154209,,415,N,I,2019-05-23 00:00:00,GW,1,OK,6,NTNCWS,3,MR,N,1030,I,,,,Y,,2006-01-01 00:00:00,2008-12-31 00:00:00,,,2019-05-23 00:00:00,3,S,,,500,500,500
OK2005543,216513,18123.0,120,N,I,2021-11-23 00:00:00,GW,1,OK,6,CWS,3,MR,N,1030,I,,,,Y,,2006-01-01 00:00:00,2008-12-31 00:00:00,,,2021-11-23 00:00:00,3,S,,,500,500,500
OK2006361,178110,,145,N,I,2017-03-02 00:00:00,GW,1,OK,6,CWS,3,MR,N,1030,I,,,,Y,,2006-01-01 00:00:00,2008-12-31 00:00:00,,,2017-03-02 00:00:00,3,S,,,500,500,500
OK4002630,233809,,370,N,I,2019-05-23 00:00:00,GW,1,OK,6,NTNCWS,3,MR,N,1030,I,,,,Y,,2006-01-01 00:00:00,2008-01-01 00:00:00,,,2019-05-23 00:00:00,3,S,,,500,500,500
OK4002631,234009,,25,N,I,2019-05-23 00:00:00,GW,1,OK,6,NTNCWS,3,MR,N,1030,I,,,,Y,,2006-01-01 00:00:00,2008-12-31 00:00:00,,,2019-05-23 00:00:00,3,S,,,500,500,500
OR4100281,6780580,,5,N,N,2020-05-19 00:00:00,GW,1,OR,10,NTNCWS,3,MR,N,1030,I,0.0,,0.0,,,1979-06-24 00:00:00,1980-06-23 00:00:00,,,2020-05-19 00:00:00,3,S,,,500,500,500
PA1150045,8512375,,90,N,I,2023-01-16 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8512373.0,,2023-01-16 00:00:00,3,S,,,500,500,500
PA1150045,9145517,,90,N,I,2023-01-16 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9100358.0,,2023-01-16 00:00:00,3,S,,,500,500,500
PA1150047,8512409,,116,N,I,2019-01-16 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8512407.0,,2019-01-16 00:00:00,3,S,,,500,500,500
PA1150064,8207094,,55,N,I,2021-02-19 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,8207085.0,,2021-02-19 00:00:00,3,S,,,500,500,500
PA1460070,8514041,,75,N,I,2021-04-16 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8514031.0,,2021-04-16 00:00:00,3,S,,,500,500,500
PA2080024,8514414,,23,N,I,2019-08-14 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8514402.0,,2019-08-14 00:00:00,3,S,,,500,500,500
PA2350001,8514630,,64,N,I,2019-06-18 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8514622.0,,2019-06-18 00:00:00,3,S,,,500,500,500
PA2350016,9146372,,86,N,I,2023-12-21 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9101031.0,,2023-12-21 00:00:00,3,S,,,500,500,500
PA2350036,8514905,,340,N,I,2019-07-05 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2019-07-05 00:00:00,3,S,,,500,500,500
PA2350036,9146468,,340,N,I,2019-07-05 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9101042.0,,2019-07-05 00:00:00,3,S,,,500,500,500
PA2350037,8514924,,100,N,I,2019-07-05 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2019-07-05 00:00:00,3,S,,,500,500,500
PA2400046,9146661,,19,N,I,2018-07-17 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9101147.0,,2018-07-17 00:00:00,3,S,,,500,500,500
PA2400110,9146845,,240,N,I,2022-07-21 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9101184.0,,2022-07-21 00:00:00,3,S,,,500,500,500
PA3066269,9205880,,25,N,I,2016-10-05 00:00:00,GW,1,PA,3,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1991-01-01 00:00:00,1991-12-31 00:00:00,920000000000000.0,,2016-10-05 00:00:00,3,S,,,500,500,500
PA3066269,9205880,,25,N,I,2016-10-05 00:00:00,GW,1,PA,3,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1991-01-01 00:00:00,1991-12-31 00:00:00,920000000000000.0,,2016-10-05 00:00:00,3,S,,,500,500,500
PA3540003,8521620,,48,N,I,2020-08-11 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8521607.0,,2020-08-11 00:00:00,3,S,,,500,500,500
PA4070025,8029117,,340,N,I,2020-01-11 00:00:00,SW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,,,1979-06-24 00:00:00,1980-06-23 00:00:00,,,2020-01-11 00:00:00,3,S,,,500,500,500
PA4110045,8522574,,250,N,I,2023-10-19 00:00:00,GWP,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8522569.0,,2023-10-19 00:00:00,3,S,,,500,500,500
PA4140102,9027437,,300,N,I,2016-03-03 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-06-27 00:00:00,1990-06-26 00:00:00,9003789.0,,2016-03-03 00:00:00,3,S,,,500,500,500
PA4410033,8820938,,225,N,I,2022-07-06 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-06-24 00:00:00,1988-06-23 00:00:00,8820933.0,,2022-07-06 00:00:00,3,S,,,500,500,500
PA4410034,8524151,,260,N,I,2016-04-14 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8509864.0,,2016-04-14 00:00:00,3,S,,,500,500,500
PA4440001,8524403,,65,N,I,2025-12-07 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2025-12-07 00:00:00,3,S,,,500,500,500
PA4440005,8221213,,32,N,I,2021-11-22 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,8221208.0,,2021-11-22 00:00:00,3,S,,,500,500,500
PA4470015,8221285,,170,N,I,2024-04-10 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,8221281.0,,2024-04-10 00:00:00,3,S,,,500,500,500
PA4550025,9149473,,240,N,I,2019-11-26 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9104157.0,,2019-11-26 00:00:00,3,S,,,500,500,500
PA4560032,8525025,,49,N,I,2020-10-05 00:00:00,SW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-06-25 00:00:00,1985-06-24 00:00:00,,,2020-10-05 00:00:00,3,S,,,500,500,500
PA4560039,8525074,,354,N,I,2021-02-10 00:00:00,SWP,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8525060.0,,2021-02-10 00:00:00,3,S,,,500,500,500
PA4560040,8525089,,390,N,I,2018-12-05 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8525077.0,,2018-12-05 00:00:00,3,S,,,500,500,500
PA5040018,8525842,,24,N,I,2020-11-17 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2020-11-17 00:00:00,3,S,,,500,500,500
PA5100008,8526258,,276,N,I,2024-11-20 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8526243.0,,2024-11-20 00:00:00,3,S,,,500,500,500
PA5100084,8526984,,141,N,I,2024-05-17 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2024-05-17 00:00:00,3,S,,,500,500,500
PA5100122,8527211,,1075,N,I,2021-01-04 00:00:00,GW,2,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8527206.0,,2021-01-04 00:00:00,3,S,,,500,500,500
PA5100125,8527233,,20,N,I,2018-03-27 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8527225.0,,2018-03-27 00:00:00,3,S,,,500,500,500
PA5260007,8527401,,2174,N,I,2019-12-28 00:00:00,SWP,2,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1984-06-25 00:00:00,1985-06-24 00:00:00,8527386.0,,2019-12-28 00:00:00,3,S,,,500,500,500
PA5260034,8222973,,1266,N,I,2020-05-01 00:00:00,SWP,2,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,8205962.0,,2020-05-01 00:00:00,3,S,,,500,500,500
PA5300005,8527624,,4700,N,I,2022-09-28 00:00:00,SWP,3,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2022-09-28 00:00:00,3,S,,,500,500,500
PA6250032,8530699,,65,N,I,2020-05-29 00:00:00,SWP,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2020-05-29 00:00:00,3,S,,,500,500,500
PA6370022,9151514,,23,N,I,2018-01-04 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9105813.0,,2018-01-04 00:00:00,3,S,,,500,500,500
PA6370048,8531550,,360,N,I,2021-08-26 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2021-08-26 00:00:00,3,S,,,500,500,500
PA6370048,9151561,,360,N,I,2021-08-26 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-06-24 00:00:00,1991-06-23 00:00:00,9105821.0,,2021-08-26 00:00:00,3,S,,,500,500,500
PA6370050,8531578,,60,N,I,2018-06-08 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2018-06-08 00:00:00,3,S,,,500,500,500
PA6610004,8532802,,21,N,I,2018-12-28 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8532795.0,,2018-12-28 00:00:00,3,S,,,500,500,500
PA7010024,8716121,,200,N,I,2017-01-09 00:00:00,GW,1,PA,3,CWS,1,MCL,Y,1030,I,0.13,,0.05,,,1987-03-09 00:00:00,1987-08-08 00:00:00,8716120.0,,2017-01-09 00:00:00,2,S,,,500,500,500
PA7280036,8534818,,90,N,I,2022-11-18 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2022-11-18 00:00:00,3,S,,,500,500,500
PA7360080,8535411,,260,N,I,2020-09-14 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,,,2020-09-14 00:00:00,3,S,,,500,500,500
PA7500023,8536392,,24,N,I,2016-07-07 00:00:00,GW,1,PA,3,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-24 00:00:00,1985-06-23 00:00:00,8536387.0,,2016-07-07 00:00:00,3,S,,,500,500,500
PR0003453,1077383,,0,N,N,2021-09-10 00:00:00,GW,1,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1983-09-30 00:00:00,1984-09-29 00:00:00,,,2021-09-10 00:00:00,3,S,,,500,500,500
PR0003453,685,,0,N,N,2021-09-10 00:00:00,GW,1,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1984-10-01 00:00:00,1985-09-30 00:00:00,,,2021-09-10 00:00:00,3,S,,,500,500,500
PR0004825,1084083,,699,N,I,2017-06-30 00:00:00,SW,2,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1983-09-30 00:00:00,1984-09-29 00:00:00,,,2017-06-30 00:00:00,3,S,,,500,500,500
PR0004825,1084083,,699,N,I,2017-07-11 00:00:00,SW,2,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1983-09-30 00:00:00,1984-09-29 00:00:00,,,2017-07-11 00:00:00,3,S,,,500,500,500
PR0004825,685,,699,N,I,2017-06-30 00:00:00,SW,2,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1984-10-01 00:00:00,1985-09-30 00:00:00,,,2017-06-30 00:00:00,3,S,,,500,500,500
PR0004825,685,,699,N,I,2017-07-11 00:00:00,SW,2,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1984-10-01 00:00:00,1985-09-30 00:00:00,,,2017-07-11 00:00:00,3,S,,,500,500,500
PR0005336,1086383,,292,N,I,2021-01-28 00:00:00,SW,1,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1983-09-30 00:00:00,1984-09-29 00:00:00,,,2021-01-28 00:00:00,3,S,,,500,500,500
PR0005336,685,,292,N,I,2021-01-28 00:00:00,SW,1,PR,2,CWS,3,MR,N,1030,I,,,,Y,,1984-10-01 00:00:00,1985-09-30 00:00:00,,,2021-01-28 00:00:00,3,S,,,500,500,500
RI1000098,1134918,,200,N,A,,GW,1,RI,1,CWS,63,TT,Y,1030,R,,,,,,2013-01-01 00:00:00,,3669.0,3669.0,2013-11-20 00:00:00,2,S,,,350,300,350
RI1647525,2,,350,N,A,,GW,1,RI,1,NTNCWS,63,TT,Y,1030,R,,,,,,2012-01-01 00:00:00,,5.0,5.0,2014-09-19 00:00:00,2,S,,,350,300,350
SC0660002,1951992,,0,N,N,2021-03-11 00:00:00,GW,1,SC,4,CWS,2,MCL,Y,1030,I,0.26,,,,,1989-02-25 00:00:00,1989-03-24 00:00:00,589792.0,,2021-03-11 00:00:00,2,S,,,500,500,500
TN0000078,8010185,,300,N,I,2018-10-15 00:00:00,SW,1,TN,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-23 00:00:00,1981-06-22 00:00:00,,,2018-10-15 00:00:00,3,S,,,500,500,500
TN0000078,8114868,,300,N,I,2018-10-15 00:00:00,SW,1,TN,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1980-06-24 00:00:00,1981-06-23 00:00:00,,,2018-10-15 00:00:00,3,S,,,500,500,500
TN0000078,8203474,,300,N,I,2018-10-15 00:00:00,SW,1,TN,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1981-06-25 00:00:00,1982-06-24 00:00:00,8200036.0,,2018-10-15 00:00:00,3,S,,,500,500,500
